385,21501,-23.551273345947266,-46.757598876953125,volta,1464637041000
490,11560,-23.587080001831055,-46.76774978637695,volta,1464636937000
490,11528,-23.560161590576172,-46.78224563598633,ida,1464637000000
490,11628,-23.537321090698242,-46.77299118041992,volta,1464637044000
490,11594,-23.603308333333334,-46.76465555555556,ida,1464636557000
490,11560,-23.587080001831055,-46.76774978637695,volta,1464636937000
490,11528,-23.560161590576172,-46.78224563598633,ida,1464637000000
490,11628,-23.537321090698242,-46.77299118041992,volta,1464637044000
490,11594,-23.603308333333334,-46.76465555555556,ida,1464636557000
386,20585,-23.520327777777776,-46.752233333333336,volta,1464637025000
386,20586,-23.406923294067383,-46.87336349487305,ida,1464636654000
386,20590,-23.40966033935547,-46.827964782714844,volta,1464636869000
386,20587,-23.52074432373047,-46.75153350830078,ida,1464636977000
386,20963,-23.42363166809082,-46.78874206542969,volta,1464637017000
386,20592,-23.531959533691406,-46.73475646972656,volta,1464636987000
386,20588,-23.4062442779541,-46.86369705200195,ida,1464636613000
386,20589,-23.413328170776367,-46.807708740234375,ida,1464636539000
386,20595,-23.532169342041016,-46.72969055175781,ida,1464636894000
386,20593,-23.564444444444444,-46.693155555555556,ida,1464636507000
386,20929,-23.564575,-46.69294444444444,volta,1464636876000
552,33708,-23.46907666666667,-46.51479666666668,ida,1464637023000
552,33716,-23.52143,-46.61217166666667,ida,1464637023000
552,33717,-23.40634833333333,-46.47093166666667,ida,1464637012000
552,33700,-23.41801,-46.46511999999999,volta,1464637029000
552,33703,-23.492225,-46.55038500000001,volta,1464637031000
552,33701,-23.42003166666667,-46.485275,volta,1464637039000
552,33714,-23.43580666666667,-46.49536333333334,ida,1464637028000
552,33702,-23.48112833333333,-46.53313,volta,1464637016000
552,33704,-23.52944333333333,-46.58654499999999,volta,1464637008000
552,33696,-23.40640333333333,-46.47737,ida,1464637023000
552,33699,-23.414895,-46.45967833333334,volta,1464637015000
552,33697,-23.47167,-46.51971333333333,ida,1464637021000
552,33706,-23.52307333333333,-46.62596666666666,volta,1464637034000
552,33695,-23.41463666666667,-46.459635,ida,1464637028000
552,33710,-23.40609666666667,-46.47703666666666,ida,1464636757000
552,33736,-23.41922666666667,-46.48244833333333,ida,1464637019000
552,33832,-23.524445,-46.62682833333334,volta,1464637030000
552,3061,-23.516571666666664,-46.625296666666664,ida,1464636982328
552,3007,-23.40658,-46.46211166666667,volta,1464636679113
390,21823,-23.5238037109375,-46.822879791259766,volta,1464637037000
390,21714,-23.49785041809082,-46.84421920776367,ida,1464637048000
390,21902,-23.500614166259766,-46.84102249145508,ida,1464637041000
390,21905,-23.49173355102539,-46.853050231933594,volta,1464637028000
390,21829,-23.523698806762695,-46.81913375854492,ida,1464636996000
390,21906,-23.52136993408203,-46.828330993652344,volta,1464637001000
390,21891,-23.52027130126953,-46.833499908447266,volta,1464636924000
390,21909,-23.545483333333333,-46.80857777777778,ida,1464637024000
390,21904,-23.558452606201172,-46.80242156982422,volta,1464637020000
390,21910,-23.555540084838867,-46.811988830566406,volta,1464636921000
390,21911,-23.486819444444443,-46.86078888888889,volta,1464636752000
390,21920,-23.53384780883789,-46.81172561645508,volta,1464637019000
390,2128,-23.551896666666668,-46.81388833333334,ida,1464636996137
390,2073,-23.486580000000004,-46.86085833333333,volta,1464637008410
390,2123,-23.534865,-46.80955000000001,volta,1464636809615
011,33603,-23.42639666666667,-46.54975666666666,ida,1464636986000
011,33760,-23.52370666666667,-46.62519999999999,volta,1464637016000
011,33660,-23.42606,-46.54963833333333,ida,1464636657000
011,33602,-23.517075,-46.57973999999999,volta,1464636973000
011,33650,-23.42768833333334,-46.54683666666666,volta,1464636205000
011,33608,-23.42597833333333,-46.549715,ida,1464636277000
011,33748,-23.49023166666667,-46.54860499999999,ida,1464637041000
011,33604,-23.48308333333334,-46.54222333333334,ida,1464637044000
011,33651,-23.47296333333334,-46.52566,volta,1464637026000
011,33792,-23.42640166666667,-46.54898333333334,volta,1464636572000
011,3144,-23.43101166666667,-46.54384833333334,volta,1464636707022
011,3117,-23.523979999999998,-46.62532833333333,volta,1464637008135
011,3015,-23.52786833333333,-46.59130833333334,ida,1464636994003
011,3014,-23.451846666666665,-46.542666666666676,volta,1464637038260
390,21823,-23.5238037109375,-46.822879791259766,volta,1464637037000
390,21714,-23.49785041809082,-46.84421920776367,ida,1464637048000
390,21902,-23.500614166259766,-46.84102249145508,ida,1464637041000
390,21905,-23.49173355102539,-46.853050231933594,volta,1464637028000
390,21829,-23.523698806762695,-46.81913375854492,ida,1464636996000
390,21906,-23.52136993408203,-46.828330993652344,volta,1464637001000
390,21891,-23.52027130126953,-46.833499908447266,volta,1464636924000
390,21909,-23.545483333333333,-46.80857777777778,ida,1464637024000
390,21904,-23.558452606201172,-46.80242156982422,volta,1464637020000
390,21910,-23.555540084838867,-46.811988830566406,volta,1464636921000
390,21911,-23.486819444444443,-46.86078888888889,volta,1464636752000
390,21920,-23.53384780883789,-46.81172561645508,volta,1464637019000
390,2128,-23.551896666666668,-46.81388833333334,ida,1464636996137
390,2073,-23.486580000000004,-46.86085833333333,volta,1464637008410
390,2123,-23.534865,-46.80955000000001,volta,1464636809615
011,33603,-23.42639666666667,-46.54975666666666,ida,1464636986000
011,33760,-23.52370666666667,-46.62519999999999,volta,1464637016000
011,33660,-23.42606,-46.54963833333333,ida,1464636657000
011,33602,-23.517075,-46.57973999999999,volta,1464636973000
011,33650,-23.42768833333334,-46.54683666666666,volta,1464636205000
011,33608,-23.42597833333333,-46.549715,ida,1464636277000
011,33748,-23.49023166666667,-46.54860499999999,ida,1464637041000
011,33604,-23.48308333333334,-46.54222333333334,ida,1464637044000
011,33651,-23.47296333333334,-46.52566,volta,1464637026000
011,33792,-23.42640166666667,-46.54898333333334,volta,1464636572000
011,3144,-23.43101166666667,-46.54384833333334,volta,1464636707022
011,3117,-23.523979999999998,-46.62532833333333,volta,1464637008135
011,3015,-23.52786833333333,-46.59130833333334,ida,1464636994003
011,3014,-23.451846666666665,-46.542666666666676,volta,1464637038260
390,21823,-23.5238037109375,-46.822879791259766,volta,1464637037000
390,21714,-23.49785041809082,-46.84421920776367,ida,1464637048000
390,21902,-23.500614166259766,-46.84102249145508,ida,1464637041000
390,21905,-23.49173355102539,-46.853050231933594,volta,1464637028000
390,21829,-23.523698806762695,-46.81913375854492,ida,1464636996000
390,21906,-23.52136993408203,-46.828330993652344,volta,1464637001000
390,21891,-23.52027130126953,-46.833499908447266,volta,1464636924000
390,21909,-23.545483333333333,-46.80857777777778,ida,1464637024000
390,21904,-23.558452606201172,-46.80242156982422,volta,1464637020000
390,21910,-23.555540084838867,-46.811988830566406,volta,1464636921000
390,21911,-23.486819444444443,-46.86078888888889,volta,1464636752000
390,21920,-23.53384780883789,-46.81172561645508,volta,1464637019000
390,2128,-23.551896666666668,-46.81388833333334,ida,1464636996137
390,2073,-23.486520000000002,-46.860751666666665,volta,1464637056490
390,2123,-23.534865,-46.80955000000001,volta,1464636809615
390,21823,-23.5238037109375,-46.822879791259766,volta,1464637037000
390,21714,-23.49785041809082,-46.84421920776367,ida,1464637048000
390,21902,-23.500614166259766,-46.84102249145508,ida,1464637041000
